Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
5.699774453258662,5.731721843345443,7.236339342754344,3.713572066704308,5.075173815233827
5.700109069289892,5.73204593992906,7.309212365692763,3.6109179126442243,5.087596335232384
5.700109069289892,5.73204593992906,7.317212408359839,3.716008121502189,5.117993812416755
5.700443573390687,5.73204593992906,7.43543801981455,3.40452517175483,5.135798437050262
5.700109069289892,5.73204593992906,7.585281078639126,3.0633909220278057,5.147494476813453
5.700443573390687,5.73204593992906,7.358830898342354,3.6000482404073204,5.159055299214529
5.700109069289892,5.73204593992906,7.431299675155903,3.40452517175483,5.176149732573829
5.700109069289892,5.73204593992906,7.266128779556451,3.977810745966149,5.187385805840755
5.700109069289892,5.73204593992906,7.316548177182976,3.770459441106359,5.198497031265826
5.700109069289892,5.73204593992906,7.589841512182657,3.054001181677967,5.209486152841421
5.700443573390687,5.732369931508114,7.269616749608169,3.8416005411316,5.220355825078324
5.700443573390687,5.732369931508114,7.344719054149673,3.632309102625542,5.231108616854587
5.700777965635902,5.732693818150621,7.183111701743281,4.063885354737392,5.2574953720277815
5.700443573390687,5.732369931508114,7.3914152346753585,3.580737295494233,5.272999558563747
5.700443573390687,5.732693818150621,7.30854279753919,3.7184382563554808,5.288267030694535
5.700443573390687,5.732369931508114,7.404887575616125,3.505557396986398,5.303304908059076
5.700443573390687,5.732369931508114,7.30854279753919,3.681351187693145,5.313205979041787
5.700443573390687,5.732369931508114,7.23561914106675,3.9473901492654373,5.3230099791384085
5.700777965635902,5.733017599924536,7.288927694521257,3.877431560658527,5.332718793265369
5.700777965635902,5.733017599924536,7.311218384419629,3.713572066704308,0.0
5.7011122461003225,5.733341276897746,7.413970290190444,3.4339872044851463,1.3862943611198906
5.700777965635902,5.733017599924536,7.6787889981991535,2.917770732084279,1.791759469228055
5.700777965635902,5.733017599924536,7.418180822726788,3.4965075614664802,2.0794415416798357
5.700443573390687,5.732693818150621,7.448333860897476,3.3178157727231046,2.302585092994046
5.700443573390687,5.732369931508114,7.333023014386481,3.55820113047182,2.4849066497880004
5.700109069289892,5.732369931508114,7.21081845347222,3.9454577815143836,2.6390573296152584
5.700109069289892,5.732369931508114,7.338238150065589,3.655839600035736,2.772588722239781
5.700443573390687,5.732369931508114,7.382124365737512,3.459466289786131,2.8903717578961645
5.700443573390687,5.732693818150621,7.181591944611865,3.8877303128591016,2.995732273553991
5.700443573390687,5.732693818150621,7.392647520721623,3.4307561839036995,3.2188758248682006
5.700443573390687,5.732693818150621,7.302496423727326,3.949318790171843,3.295836866004329
5.700777965635902,5.733017599924536,7.358830898342354,3.6375861597263857,3.4011973816621555
5.7011122461003225,5.733341276897746,7.585788821732034,3.122364924487357,3.4965075614664802
5.700777965635902,5.733341276897746,7.430707082545968,3.4111477125153233,3.58351893845611
5.700777965635902,5.733341276897746,7.40184157874383,3.586292865338835,3.6635616461296463
5.700777965635902,5.733017599924536,7.4377951216719325,3.535145354171894,3.713572066704308
5.700777965635902,5.733017599924536,7.228388451573604,4.027135812528651,3.7612001156935624
5.700777965635902,5.733341276897746,7.6638772587034705,2.9652730660692823,3.828641396489095
5.7011122461003225,5.733341276897746,7.252762418053187,3.770459441106359,3.8918202981106265
5.700777965635902,5.733017599924536,7.325148957955575,3.7328963395307104,3.9318256327243257
5.700777965635902,5.733017599924536,7.1731917424865985,4.005513348515485,3.970291913552122
5.700777965635902,5.733017599924536,7.364547014255642,3.6000482404073204,4.02535169073515
5.700777965635902,5.733017599924536,7.262628600974241,4.0809215418899605,4.060443010546419
5.700777965635902,5.733341276897746,7.284134806195205,3.770459441106359,4.0943445622221
5.700777965635902,5.733341276897746,7.4413203897176174,3.462606009790799,4.127134385045092
5.700777965635902,5.733664849138071,7.491087593534876,3.342861804649192,4.1588830833596715
5.700777965635902,5.733664849138071,7.388327859577107,3.520460802488973,4.189654742026425
5.7011122461003225,5.733664849138071,7.392031567514591,3.580737295494233,4.219507705176107
5.7011122461003225,5.733664849138071,7.288244401020124,3.929862923556477,4.248495242049359
5.700777965635902,5.733664849138071,7.252053951852814,3.845883202923601,4.276666119016055
5.700777965635902,5.733341276897746,7.342131730584722,3.758871825933971,4.30406509320417
5.700443573390687,5.733017599924536,7.299797366758161,3.883623530906448,4.343805421853684
5.700443573390687,5.732693818150621,7.517520850603031,3.1654750481410856,4.382026634673881
5.700443573390687,5.732693818150621,7.144407180321139,4.119037174812473,4.406719247264253
5.700109069289892,5.732369931508114,7.374001859350161,3.580737295494233,4.430816798843313
5.700109069289892,5.732693818150621,7.286191714702382,3.8691155044168695,4.454347296253507
5.700109069289892,5.732369931508114,7.1770187659099,4.028916756899646,4.477336814478207
5.700109069289892,5.732369931508114,7.21890970761906,3.86702563949741,4.499809670330265
5.700109069289892,5.732369931508114,7.389563953677635,3.6082115510464816,4.532599493153256
5.700109069289892,5.732369931508114,7.289610521451167,3.7887247890836524,4.584967478670572
5.699774453258662,5.73204593992906,7.210079628170788,3.919991175077323,4.634728988229636
5.699774453258662,5.73204593992906,7.277247726631484,3.9589065913269965,4.663439094112067
5.699774453258662,5.731721843345443,7.278628942320682,3.955082494888593,4.68213122712422
5.699774453258662,5.731721843345443,7.238496840894365,3.903990833730882,4.700480365792417
5.699439725222064,5.731721843345443,7.22983877815125,3.7909846770510898,4.718498871295094
5.699774453258662,5.731721843345443,7.2485040723706105,3.8691155044168695,4.736198448394496
5.699774453258662,5.731721843345443,7.366445148327599,3.529297384289471,4.762173934797756
5.700109069289892,5.73204593992906,7.323830566202317,3.7256934272366524,4.77912349311153
5.700109069289892,5.73204593992906,7.371489295214277,3.6584202466292277,4.795790545596741
5.700443573390687,5.73204593992906,7.156176637480615,3.9473901492654373,4.812184355372417
5.699774453258662,5.731721843345443,7.397561535524052,3.475067230228611,4.8283137373023015
5.700109069289892,5.73204593992906,7.0925737159746784,4.219507705176107,4.867534450455582
5.700109069289892,5.73204593992906,7.1693500166706,3.983413001514819,4.890349128221754
5.700109069289892,5.73204593992906,7.385851078125209,3.456316680883235,4.90527477843843
5.700109069289892,5.73204593992906,7.466227556215481,3.269568939183719,4.919980925828125
5.700443573390687,5.73204593992906,7.280008252884188,3.906004933102583,4.9344739331306915
5.700443573390687,5.732369931508114,7.260522598089852,3.8416005411316,4.948759890378168
5.700777965635902,5.732369931508114,7.258412150595307,3.879499813722586,4.962844630259907
5.700777965635902,5.732369931508114,7.3987862754199485,3.456316680883235,4.983606621708336
5.700443573390687,5.732369931508114,7.274479558773871,3.7977338590260183,5.003946305945459
5.700443573390687,5.73204593992906,7.259116128097101,3.845883202923601,5.017279836814924
5.700443573390687,5.73204593992906,7.171656822768514,4.085976312551584,5.049856007249537
5.700443573390687,5.73204593992906,7.234177179749849,3.828641396489095,5.0689042022202315
5.700443573390687,5.732369931508114,7.305188215393037,3.744787086052232,5.081404364984463
5.700443573390687,5.73204593992906,7.286191714702382,3.8155121050473024,5.099866427824199
5.700443573390687,5.731721843345443,7.23561914106675,3.8394523125933104,5.117993812416755
5.700777965635902,5.732369931508114,7.338238150065589,3.7328963395307104,5.135798437050262
5.700777965635902,5.73204593992906,7.312553498102598,3.7819143200811256,5.147494476813453
5.7011122461003225,5.732693818150621,7.3777589082278725,3.4719664525503626,5.159055299214529
5.701446414858653,5.733017599924536,7.259116128097101,3.6938669956249757,5.176149732573829
5.7011122461003225,5.733017599924536,7.487733761436444,3.1945831322991562,5.204006687076795
5.7011122461003225,5.732693818150621,7.261225091971921,3.893859034800475,5.214935757608986
5.7011122461003225,5.732693818150621,7.367708572374371,3.6270040503958487,5.225746673713202
5.7011122461003225,5.732693818150621,7.226936018493289,3.8628327612373745,5.241747015059643
5.701446414858653,5.733341276897746,7.288927694521257,3.7727609380946383,5.25227342804663
5.7011122461003225,5.733017599924536,7.247080584585756,3.8308129500026027,5.267858159063328
5.701446414858653,5.733341276897746,7.280697195384741,3.8732821771117156,5.2832037287379885
5.701780471985528,5.733341276897746,7.256297239690681,3.6686767467964168,5.293304824724492
5.701446414858653,5.733664849138071,7.422373700986824,3.744787086052232,0.0
5.701446414858653,5.733341276897746,7.401231264413015,3.459466289786131,1.0986122886681098
5.701780471985528,5.733341276897746,7.340186835320115,3.6584202466292277,2.0794415416798357
5.701780471985528,5.733664849138071,7.154615356913663,3.9908341858524357,2.302585092994046
5.701780471985528,5.733988316713267,7.380879035564116,3.580737295494233,2.4849066497880004
5.702114417555504,5.733988316713267,7.411556287811163,3.3357695763397,2.6390573296152584
5.702114417555504,5.733988316713267,7.355641102974253,3.6506582412937387,2.772588722239781
5.702114417555504,5.733988316713267,7.280697195384741,3.8815637979434374,2.9444389791664403
5.702114417555504,5.734311679691024,7.316548177182976,3.6635616461296463,3.044522437723423
5.702114417555504,5.734311679691024,7.231287004327616,3.9415818076696905,3.1354942159291497
5.702448251643064,5.734634938138965,7.354362330421477,3.5667118201397288,3.258096538021482
5.702114417555504,5.734311679691024,7.502186486602924,3.246490991901174,3.332204510175204
5.702448251643064,5.734311679691024,7.4489161025442,3.391147045808654,3.4011973816621555
5.702448251643064,5.734311679691024,7.153833801578843,4.119037174812473,3.4965075614664802
5.702781974322617,5.734958092124651,7.388327859577107,3.4404180948154366,3.5553480614894135
5.702448251643064,5.734634938138965,7.242797922793756,3.858622228701031,3.6109179126442243
5.702448251643064,5.734634938138965,7.303843225277705,3.7819143200811256,3.6635616461296463
5.702448251643064,5.734634938138965,7.1785454837637,4.1059436980654525,3.713572066704308
5.702114417555504,5.733988316713267,7.171656822768514,4.209160236650682,3.7612001156935624
5.702114417555504,5.734311679691024,7.285506548522785,3.8066624897703196,3.8066624897703196
5.702781974322617,5.734958092124651,7.302496423727326,3.7727609380946383,3.8501476017100584
5.702781974322617,5.734958092124651,7.226936018493289,3.858622228701031,3.8918202981106265
5.702781974322617,5.734958092124651,7.415175109613295,3.332204510175204,3.9318256327243257
5.702781974322617,5.734634938138965,7.353081920515432,3.535145354171894,3.9889840465642745
5.702781974322617,5.734958092124651,7.300472814267799,3.765840495250065,4.07753744390572
5.702781974322617,5.734634938138965,7.2254814727822945,3.8691155044168695,4.110873864173311
5.702781974322617,5.734958092124651,7.275864600546533,4.01096295328305,4.143134726391533
5.702781974322617,5.735281141715572,7.45182223652793,3.246490991901174,4.174387269895637
5.702781974322617,5.734958092124651,7.293017679772782,3.711130063048756,4.219507705176107
5.702781974322617,5.734958092124651,7.215975002651466,3.9871304779149512,4.248495242049359
5.702781974322617,5.734634938138965,7.467942332285852,3.288401887516811,4.290459441148391
5.702781974322617,5.734311679691024,7.2078598714324755,3.8628327612373745,4.31748811353631
5.702781974322617,5.734958092124651,7.419979923661835,3.5890591188317256,4.356708826689592
5.703449085754963,5.735281141715572,7.244941546337007,3.9219733362813143,4.382026634673881
5.703115585668497,5.735281141715572,7.194436851100335,4.155753190350744,4.406719247264253
5.703115585668497,5.734958092124651,7.275864600546533,3.765840495250065,4.430816798843313
5.703115585668497,5.734958092124651,7.215239978730097,3.883623530906448,4.454347296253507
5.703115585668497,5.734958092124651,7.262628600974241,3.879499813722586,4.51085950651685
5.703449085754963,5.735281141715572,7.293017679772782,3.5610460826040513,4.543294782270004
5.703782474656201,5.735604086979157,7.545918151209323,3.169685580677429,4.574710978503383
5.703782474656201,5.735604086979157,7.57095858316901,3.039749158970765,4.59511985013459
5.703782474656201,5.735926927982768,7.2485040723706105,4.028916756899646,4.6443908991413725
5.703782474656201,5.736249664793703,7.27931883541462,3.703768066607687,4.663439094112067
5.704115752446321,5.736249664793703,7.430707082545968,3.4210000089583352,4.6913478822291435
5.704115752446321,5.736249664793703,7.427144133408616,3.339321977944068,4.709530201312334
5.704115752446321,5.736249664793703,7.242797922793756,3.977810745966149,4.727387818712341
5.704448919199361,5.736572297479192,7.37650812632622,3.4436180975461075,4.7535901911063645
5.7047819749892845,5.736894826106403,7.293697720601438,3.7400477406883357,4.77912349311153
5.7047819749892845,5.736894826106403,7.440733707389261,3.475067230228611,4.795790545596741
5.7047819749892845,5.736894826106403,7.236339342754344,3.8394523125933104,4.820281565605037
5.7047819749892845,5.737217250742439,7.4821189235521155,3.2268439945173775,4.836281906951478
5.7047819749892845,5.737217250742439,7.290292882446597,3.7495040759303713,4.852030263919617
5.7047819749892845,5.737217250742439,7.369600720526409,3.6609942506244004,4.867534450455582
5.705447753975262,5.7375395714543345,7.424165281042028,3.407841924380824,4.890349128221754
5.705114919889979,5.737217250742439,7.293697720601438,3.8155121050473024,4.912654885736052
5.705447753975262,5.7375395714543345,7.298445101508147,3.7232808808312687,4.9344739331306915
5.705447753975262,5.7375395714543345,7.232010331664759,4.127134385045092,4.948759890378168
5.705780477318874,5.737861788309064,7.381501894506707,3.427514689979529,4.962844630259907
5.705780477318874,5.737861788309064,7.404887575616125,3.5234150143864045,4.983606621708336
5.705447753975262,5.7375395714543345,7.195937226475569,4.009149716158869,4.997212273764115
5.705447753975262,5.7375395714543345,7.327123292259293,3.768152635008444,5.0106352940962555
5.705447753975262,5.7375395714543345,7.551186867296149,3.2188758248682006,5.0238805208462765
5.705447753975262,5.737861788309064,7.234898420314831,3.8155121050473024,5.043425116919247
5.705780477318874,5.738183901373533,7.4977617006225685,3.3568971227655755,5.075173815233827
5.706113089994483,5.738505910714586,7.215239978730097,3.9454577815143836,5.087596335232384
5.706113089994483,5.738505910714586,7.298445101508147,3.7773481021015445,5.099866427824199
5.706113089994483,5.738505910714586,7.186901020411631,3.996364153861897,5.117993812416755
5.705780477318874,5.738183901373533,7.282073658093465,3.7471483622379123,5.1298987149230735
5.706113089994483,5.738505910714586,7.258412150595307,3.8308129500026027,5.14166355650266
5.706113089994483,5.738505910714586,7.321849713788356,3.616308761279101,5.153291594497779
5.706113089994483,5.738505910714586,7.348587530927593,3.632309102625542,5.1647859739235145
5.706113089994483,5.738505910714586,7.336285660021297,3.6913763343125234,5.176149732573829
5.706113089994483,5.738505910714586,7.348587530927593,3.7376696182833684,5.19295685089021
5.706113089994483,5.738183901373533,7.210079628170788,3.9259259105971376,5.220355825078324
5.706113089994483,5.738505910714586,7.1808311990445555,4.110873864173311,5.231108616854587
5.705780477318874,5.738183901373533,7.359467638255621,3.597312260588446,5.247024072160486
5.705780477318874,5.737861788309064,7.425357887027151,3.4688560301359703,5.2574953720277815
5.705447753975262,5.737861788309064,7.3796321526095525,3.481240089335692,5.267858159063328
5.705447753975262,5.737861788309064,7.237778191923443,4.091005660956586,5.278114659230517
5.705114919889979,5.7375395714543345,7.3427791893318455,3.6109179126442243,5.288267030694535
5.705114919889979,5.737861788309064,7.43955930913332,3.4719664525503626,5.298317366548036
5.705114919889979,5.7375395714543345,7.4342573821331355,3.380994674344636,5.308267697401205
5.7047819749892845,5.7375395714543345,7.329093736246592,3.6609942506244004,5.3230099791384085
5.7047819749892845,5.737217250742439,7.732369222284388,2.797281334830153,5.337538079701318
5.705114919889979,5.7375395714543345,7.303843225277705,3.8732821771117156,5.3471075307174685
5.705114919889979,5.737217250742439,7.322510433997394,3.6136169696133895,5.3612921657094255
5.705114919889979,5.7375395714543345,7.463936604468925,3.374168709274236,0.0
5.705447753975262,5.7375395714543345,7.274479558773871,3.8543938925915096,1.791759469228055
5.705447753975262,5.7375395714543345,7.288244401020124,3.8649313978942956,2.0794415416798357
5.705114919889979,5.7375395714543345,7.272398392570047,3.9259259105971376,2.302585092994046
5.705447753975262,5.7375395714543345,7.363913501405819,3.6270040503958487,2.70805020110221
5.705780477318874,5.737861788309064,7.194436851100335,3.858622228701031,2.833213344056216
5.705447753975262,5.7375395714543345,7.571473648851271,3.1570004211501135,2.9444389791664403
5.705447753975262,5.737217250742439,7.2399325913204695,3.877431560658527,3.044522437723423
5.705114919889979,5.737217250742439,7.2682230211595655,3.763522997109702,3.1354942159291497
5.705114919889979,5.737217250742439,7.275864600546533,3.8958936234982624,3.2188758248682006
5.705114919889979,5.737217250742439,7.355641102974253,3.6888794541139363,3.295836866004329
5.705114919889979,5.7375395714543345,7.228388451573604,3.7977338590260183,3.367295829986474
5.705114919889979,5.7375395714543345,7.330405211844402,3.7495040759303713,3.4339872044851463
5.705447753975262,5.737861788309064,7.23561914106675,4.046553898385752,3.4965075614664802
5.705114919889979,5.737861788309064,7.190676034332207,3.8815637979434374,3.58351893845611
5.705114919889979,5.7375395714543345,7.2456550675945355,4.0943445622221,3.6635616461296463
5.705114919889979,5.7375395714543345,7.3758821482150125,3.490428515390098,3.713572066704308
5.7047819749892845,5.7375395714543345,7.294377299288821,3.8501476017100584,3.7612001156935624
5.7047819749892845,5.7375395714543345,7.332369205929062,3.6584202466292277,3.828641396489095
5.7047819749892845,5.7375395714543345,7.189922170745808,4.143134726391533,3.871201010907891
5.7047819749892845,5.736894826106403,7.227662498728654,3.8649313978942956,3.912023005428146
5.7047819749892845,5.736894826106403,7.3783837129967145,3.591817741270805,3.970291913552122
5.7047819749892845,5.736894826106403,7.310550158534422,3.8066624897703196,4.02535169073515
5.705114919889979,5.736894826106403,7.406103381237015,3.3877743613300146,4.060443010546419
5.705114919889979,5.736894826106403,7.257002707092073,3.877431560658527,4.0943445622221
5.705114919889979,5.736572297479192,7.255591274253665,3.9646154555473165,4.143134726391533
5.7047819749892845,5.736572297479192,7.311218384419629,3.7932394694381792,4.219507705176107
5.7047819749892845,5.736572297479192,7.319202458767849,3.58351893845611,4.2626798770413155
5.705114919889979,5.736572297479192,7.270312886079025,3.8897773964808264,4.330733340286331
5.705447753975262,5.736894826106403,7.52456122628536,3.1612467120315646,4.356708826689592
5.705447753975262,5.736894826106403,7.530479995245536,3.1570004211501135,4.382026634673881
5.705114919889979,5.736894826106403,7.2254814727822945,3.8088822465086327,4.406719247264253
5.705114919889979,5.736572297479192,7.247792581767846,3.877431560658527,4.465908118654584
5.705114919889979,5.736572297479192,7.231287004327616,3.8264651170664994,4.48863636973214
5.705114919889979,5.736249664793703,7.47477218239787,3.4111477125153233,4.5217885770490405
5.7047819749892845,5.736249664793703,7.265429723253953,3.784189633918261,4.574710978503383
5.7047819749892845,5.736249664793703,7.527793987721444,3.246490991901174,4.624972813284271
5.704448919199361,5.735926927982768,7.554334823725748,3.104586678466073,4.653960350157523
5.704448919199361,5.735926927982768,7.315883504509785,3.648057459593681,4.700480365792417
5.704448919199361,5.735926927982768,7.329093736246592,3.686376323895818,4.727387818712341
5.7047819749892845,5.736572297479192,7.307872780763706,3.673765816303888,4.7535901911063645
5.704448919199361,5.736249664793703,7.266128779556451,3.6913763343125234,4.770684624465665
5.7047819749892845,5.736249664793703,7.138073034044347,4.254193263163997,4.787491742782046
5.7047819749892845,5.736572297479192,7.27931883541462,3.8607297110405954,4.804021044733257
5.7047819749892845,5.736572297479192,7.262628600974241,3.728100167267218,4.820281565605037
5.705114919889979,5.736572297479192,7.496097345175956,3.2308043957334744,4.859812404361672
5.705114919889979,5.736572297479192,7.382746449738912,3.5467396869528134,4.875197323201151
5.705114919889979,5.736572297479192,7.238496840894365,4.0809215418899605,4.912654885736052
5.705114919889979,5.736894826106403,7.267525427828172,3.8372994592322094,4.927253685157205
5.705114919889979,5.736572297479192,7.415175109613295,3.380994674344636,4.941642422609304
5.7047819749892845,5.736572297479192,7.457609289715606,3.4242626545931514,4.955827057601261
5.7047819749892845,5.736572297479192,7.295735072749282,3.856510295497887,4.990432586778736
5.7047819749892845,5.736572297479192,7.321188556739478,3.8877303128591016,5.003946305945459
5.704448919199361,5.736249664793703,7.370860166536716,3.7495040759303713,5.017279836814924
5.7047819749892845,5.736249664793703,7.392647520721623,3.4688560301359703,5.030437921392435
5.7047819749892845,5.736572297479192,7.45876269238096,3.4531571205928664,5.043425116919247
5.7047819749892845,5.736572297479192,7.255591274253665,3.883623530906448,5.056245805348308
5.7047819749892845,5.736572297479192,7.258412150595307,3.8628327612373745,5.0689042022202315
5.7047819749892845,5.736249664793703,7.363913501405819,3.580737295494233,5.081404364984463
5.7047819749892845,5.736249664793703,7.227662498728654,4.115779842942166,5.099866427824199
5.7047819749892845,5.735926927982768,7.274479558773871,3.912023005428146,5.111987788356544
5.705114919889979,5.736249664793703,7.280697195384741,3.7256934272366524,5.1298987149230735
5.7047819749892845,5.735926927982768,7.346655163176539,3.845883202923601,5.14166355650266
5.7047819749892845,5.735926927982768,7.4073177104694174,3.5234150143864045,5.153291594497779
5.705114919889979,5.736249664793703,7.346655163176539,3.5467396869528134,5.1647859739235145
5.705114919889979,5.736249664793703,7.367708572374371,3.55820113047182,5.176149732573829
5.705114919889979,5.736572297479192,7.3864708488298945,3.502549875922443,5.187385805840755
5.7047819749892845,5.735926927982768,7.400620577371135,3.597312260588446,5.198497031265826
5.7047819749892845,5.735604086979157,7.162397497355718,3.960813169597578,5.225746673713202
5.7047819749892845,5.735926927982768,7.407924322559599,3.380994674344636,5.241747015059643
5.7047819749892845,5.735926927982768,7.242797922793756,3.8372994592322094,5.2574953720277815
5.7047819749892845,5.736249664793703,7.477604243197589,3.250374491927572,5.2832037287379885
5.7047819749892845,5.735926927982768,7.201916317531627,3.885679030088544,5.298317366548036
5.705114919889979,5.736249664793703,7.284820912568604,3.7495040759303713,5.308267697401205
5.705114919889979,5.736572297479192,7.570443252057374,3.0349529867072724,5.3230099791384085
5.705447753975262,5.736572297479192,7.24422751560335,3.9259259105971376,5.337538079701318
5.705447753975262,5.736572297479192,7.3796321526095525,3.475067230228611,5.351858133476067
5.705114919889979,5.736572297479192,7.318539548567902,3.7376696182833684,5.365976015021851
5.705114919889979,5.736894826106403,7.289610521451167,3.7256934272366524,5.375278407684165
5.705447753975262,5.736894826106403,7.198183577101943,3.763522997109702,5.384495062789089
5.705780477318874,5.737217250742439,7.260522598089852,3.708682081410116,5.393627546352362
5.705780477318874,5.737217250742439,7.340186835320115,3.629660094453965,5.402677381872279
5.705447753975262,5.736894826106403,7.29776828253138,3.8877303128591016,5.4116460518550396
5.705780477318874,5.737217250742439,7.532623618788788,3.1945831322991562,5.420534999272286
5.705780477318874,5.736894826106403,7.370860166536716,3.744787086052232,0.0
5.705447753975262,5.736894826106403,7.259116128097101,3.9219733362813143,1.791759469228055
5.705447753975262,5.736894826106403,7.255591274253665,3.9160150266976834,2.1972245773362196
5.705114919889979,5.736894826106403,7.313886831633462,3.7909846770510898,2.3978952727983707
5.705447753975262,5.736894826106403,7.315218389752975,3.8199077165203406,2.6390573296152584
5.705447753975262,5.737217250742439,7.504942068396171,3.1780538303479458,2.772588722239781
5.705447753975262,5.737217250742439,7.310550158534422,3.751854253275325,2.8903717578961645
5.705780477318874,5.737217250742439,7.360739903058278,3.5380565643793527,3.044522437723423
5.705447753975262,5.737217250742439,7.372118028337787,3.6082115510464816,3.1354942159291497
5.705780477318874,5.7375395714543345,7.23561914106675,3.8979240810486444,3.258096538021482
5.705780477318874,5.737217250742439,7.2399325913204695,3.885679030088544,3.367295829986474
5.705780477318874,5.737217250742439,7.3796321526095525,3.6454498961866,3.4657359027997265
5.705780477318874,5.737217250742439,7.379008127628304,3.535145354171894,3.5263605246161616
5.705780477318874,5.737217250742439,7.37650812632622,3.6189933266497696,3.58351893845611
5.705447753975262,5.736894826106403,7.3453648404168685,3.8133070324889884,3.713572066704308
5.705447753975262,5.737217250742439,7.181591944611865,4.139955073474153,3.828641396489095
5.705780477318874,5.7375395714543345,7.363913501405819,3.708682081410116,3.8918202981106265
5.706445592075685,5.737861788309064,7.297091005160418,3.7932394694381792,3.9512437185814275
5.706445592075685,5.737861788309064,7.396948602621014,3.5085558999826545,3.9889840465642745
5.706113089994483,5.737861788309064,7.27655640271871,3.7819143200811256,4.02535169073515
5.706445592075685,5.737861788309064,7.272398392570047,3.879499813722586,4.060443010546419
5.706113089994483,5.7375395714543345,7.259116128097101,3.8088822465086327,4.110873864173311
5.706113089994483,5.737217250742439,7.349230824613334,3.751854253275325,4.143134726391533
5.705780477318874,5.736894826106403,7.294377299288821,3.8133070324889884,4.219507705176107
5.705780477318874,5.736572297479192,7.407924322559599,3.543853682063679,4.2626798770413155
5.705780477318874,5.736572297479192,7.29505641646263,3.9080149840306073,4.290459441148391
5.705447753975262,5.736249664793703,7.278628942320682,3.7819143200811256,4.31748811353631
5.705780477318874,5.736249664793703,7.358193752733032,3.591817741270805,4.356708826689592
5.705780477318874,5.736249664793703,7.3864708488298945,3.459466289786131,4.394449154672439
5.706113089994483,5.736249664793703,7.347299700743164,3.594568774642695,4.418840607796598
5.706113089994483,5.736572297479192,7.253470382684528,3.9160150266976834,4.454347296253507
5.706113089994483,5.736249664793703,7.2991214627108,3.7376696182833684,4.477336814478207
5.706445592075685,5.736894826106403,7.1459844677143876,4.07753744390572,4.51085950651685
5.706445592075685,5.736894826106403,7.344072850573066,3.6000482404073204,4.543294782270004
5.706445592075685,5.736572297479192,7.357556200910353,3.6136169696133895,4.564348191467836
5.706777983635999,5.737217250742439,7.3453648404168685,3.6027767550605247,4.584967478670572
5.706445592075685,5.736572297479192,7.387090235656757,3.459466289786131,4.61512051684126
5.706113089994483,5.736894826106403,7.210079628170788,3.8522730010223722,4.634728988229636
5.706777983635999,5.737217250742439,7.393263094763838,3.572345637857985,4.663439094112067
5.706777983635999,5.737217250742439,7.270312886079025,3.970291913552122,4.68213122712422
5.706445592075685,5.737217250742439,7.3727463664043285,3.6506582412937387,4.700480365792417
5.706445592075685,5.737217250742439,7.269616749608169,3.775057150354989,4.718498871295094
5.706445592075685,5.7375395714543345,7.234898420314831,3.919991175077323,4.762173934797756
5.706113089994483,5.737217250742439,7.2456550675945355,4.009149716158869,4.77912349311153
5.705780477318874,5.736572297479192,7.1276936993473985,4.174387269895637,4.795790545596741
5.706113089994483,5.736894826106403,7.297091005160418,3.713572066704308,4.820281565605037
5.706113089994483,5.736894826106403,7.295735072749282,3.6988297849671046,4.836281906951478
5.706113089994483,5.737217250742439,7.212294468500341,3.824284091120139,4.852030263919617
5.706113089994483,5.737217250742439,7.292337176173877,3.92395157629342,4.890349128221754
5.706113089994483,5.737217250742439,7.406103381237015,3.459466289786131,4.927253685157205
5.706113089994483,5.736894826106403,7.206377291472252,4.030694535145645,4.941642422609304
5.706113089994483,5.736894826106403,7.446585099157725,3.5409593240373143,4.955827057601261
5.705780477318874,5.736894826106403,7.269616749608169,3.899950424193877,4.969813299576001
5.705780477318874,5.736572297479192,7.459914766241105,3.299533727885655,4.990432586778736
5.705780477318874,5.736572297479192,7.224753405767971,4.117409835153096,5.0106352940962555
5.706113089994483,5.736572297479192,7.381501894506707,3.5263605246161616,5.0238805208462765
5.705780477318874,5.736572297479192,7.254177846456518,3.901972669574645,5.0369526024136295
5.706113089994483,5.736572297479192,7.406103381237015,3.493472657771326,5.049856007249537
5.706113089994483,5.736572297479192,7.290292882446597,3.912023005428146,5.0689042022202315
5.705780477318874,5.736249664793703,7.430114138561801,3.3603753871419,5.087596335232384
5.705447753975262,5.735926927982768,7.583756300707112,3.0633909220278057,5.10594547390058
5.705114919889979,5.735281141715572,7.341483852363161,3.756538102587751,5.117993812416755
5.705114919889979,5.735604086979157,7.427738840532894,3.459466289786131,5.147494476813453
5.705447753975262,5.735604086979157,7.277247726631484,3.8437441646748516,5.159055299214529
5.705114919889979,5.735281141715572,7.255591274253665,4.050044303325521,5.170483995038151
5.705447753975262,5.735281141715572,7.422373700986824,3.449987545831587,5.181783550292085
5.705447753975262,5.735604086979157,7.843848638152472,2.6390573296152584,5.19295685089021
5.705114919889979,5.735281141715572,7.30854279753919,3.7256934272366524,5.204006687076795
5.705114919889979,5.735281141715572,7.283448228756631,3.7773481021015445,5.214935757608986
5.7047819749892845,5.734958092124651,7.260522598089852,3.7864597824528,5.231108616854587
5.7047819749892845,5.735281141715572,7.247080584585756,3.9435216724875173,5.247024072160486
5.7047819749892845,5.735281141715572,7.29641326877392,3.92395157629342,5.2574953720277815
